user_id,signup_date,plan_type,region,device_type,logins_per_month,session_durations,payments,churned,churn_date,avg_logins,avg_session,failed_payments,duration,event_observed
U1221,2024-01-01,premium,US,TV,"[9, 8, 3, 7, 0, 3]","[124.6, 196.0, 31.8, 91.0, 0, 131.6]","[{'date': '2024-01-01', 'status': 'success'}, {'date': '2024-01-31', 'status': 'success'}, {'date': '2024-03-01', 'status': 'success'}, {'date': '2024-03-31', 'status': 'success'}, {'date': '2024-04-30', 'status': 'success'}, {'date': '2024-05-30', 'status': 'success'}]",False,,5.0,95.83333333333333,0,182,0
U1222,2024-01-27,premium,US,mobile,"[9, 3, 3, 3, 1, 8]","[83.7, 131.1, 192.7, 145.3, 156.0, 92.3]","[{'date': '2024-01-27', 'status': 'success'}, {'date': '2024-02-26', 'status': 'success'}, {'date': '2024-03-27', 'status': 'success'}, {'date': '2024-04-26', 'status': 'success'}, {'date': '2024-05-26', 'status': 'success'}]",True,2024-05-26,4.5,133.51666666666665,0,120,1
U1223,2024-01-02,basic,US,mobile,"[3, 5, 8, 1, 8, 5]","[161.8, 70.6, 108.1, 62.9, 126.9, 127.5]","[{'date': '2024-01-02', 'status': 'success'}, {'date': '2024-02-01', 'status': 'success'}, {'date': '2024-03-02', 'status': 'success'}, {'date': '2024-04-01', 'status': 'success'}, {'date': '2024-05-01', 'status': 'success'}, {'date': '2024-05-31', 'status': 'failed'}]",False,,5.0,109.63333333333333,1,181,0
U1224,2024-01-29,premium,IN,desktop,"[4, 8, 10, 1, 6, 0]","[126.2, 72.0, 64.5, 39.9, 72.8, 0]","[{'date': '2024-01-29', 'status': 'success'}, {'date': '2024-02-28', 'status': 'success'}, {'date': '2024-03-29', 'status': 'success'}, {'date': '2024-04-28', 'status': 'success'}, {'date': '2024-05-28', 'status': 'success'}, {'date': '2024-06-27', 'status': 'success'}]",False,,4.833333333333333,62.56666666666666,0,154,0
U1225,2024-01-04,basic,UK,desktop,"[8, 2, 2, 7, 9, 7]","[57.1, 145.6, 128.4, 196.5, 179.4, 70.7]","[{'date': '2024-01-04', 'status': 'success'}, {'date': '2024-02-03', 'status': 'success'}, {'date': '2024-03-04', 'status': 'success'}, {'date': '2024-04-03', 'status': 'success'}, {'date': '2024-05-03', 'status': 'failed'}, {'date': '2024-06-02', 'status': 'success'}]",False,,5.833333333333333,129.61666666666667,1,179,0
U1226,2024-01-28,basic,US,TV,"[8, 3, 2, 10, 3, 3]","[46.2, 64.3, 143.9, 109.7, 77.6, 95.6]","[{'date': '2024-01-28', 'status': 'success'}, {'date': '2024-02-27', 'status': 'failed'}, {'date': '2024-03-28', 'status': 'failed'}, {'date': '2024-04-27', 'status': 'failed'}, {'date': '2024-05-27', 'status': 'success'}, {'date': '2024-06-26', 'status': 'success'}]",False,,4.833333333333333,89.55000000000001,3,155,0
U1227,2024-01-03,basic,US,TV,"[7, 3, 4, 4, 8, 4]","[95.7, 45.6, 48.5, 46.2, 193.1, 191.1]","[{'date': '2024-01-03', 'status': 'success'}, {'date': '2024-02-02', 'status': 'success'}, {'date': '2024-03-03', 'status': 'success'}, {'date': '2024-04-02', 'status': 'failed'}, {'date': '2024-05-02', 'status': 'success'}, {'date': '2024-06-01', 'status': 'success'}]",False,,5.0,103.36666666666667,1,180,0
U1228,2024-01-26,basic,UK,desktop,"[7, 8, 4, 7, 8, 2]","[31.6, 45.6, 143.0, 179.1, 154.8, 38.3]","[{'date': '2024-01-26', 'status': 'success'}, {'date': '2024-02-25', 'status': 'success'}, {'date': '2024-03-26', 'status': 'failed'}, {'date': '2024-04-25', 'status': 'success'}, {'date': '2024-05-25', 'status': 'success'}, {'date': '2024-06-24', 'status': 'success'}]",False,,6.0,98.7333333333333,1,157,0
U1229,2024-01-27,basic,IN,mobile,"[10, 6, 3, 1, 2, 4]","[77.6, 153.1, 70.0, 119.8, 152.6, 55.2]","[{'date': '2024-01-27', 'status': 'failed'}, {'date': '2024-02-26', 'status': 'success'}, {'date': '2024-03-27', 'status': 'success'}, {'date': '2024-04-26', 'status': 'success'}, {'date': '2024-05-26', 'status': 'success'}, {'date': '2024-06-25', 'status': 'success'}]",False,,4.333333333333333,104.71666666666668,1,156,0
U1230,2024-01-30,premium,US,desktop,"[2, 6, 2, 7, 7, 9]","[113.9, 94.9, 167.5, 132.1, 148.3, 56.6]","[{'date': '2024-01-30', 'status': 'success'}, {'date': '2024-02-29', 'status': 'success'}, {'date': '2024-03-30', 'status': 'success'}, {'date': '2024-04-29', 'status': 'success'}, {'date': '2024-05-29', 'status': 'success'}, {'date': '2024-06-28', 'status': 'success'}]",False,,5.5,118.88333333333334,0,153,0
U1231,2024-01-07,premium,US,TV,"[8, 9, 6, 7, 2, 3]","[97.1, 106.8, 97.1, 62.3, 172.9, 42.4]","[{'date': '2024-01-07', 'status': 'success'}, {'date': '2024-02-06', 'status': 'success'}, {'date': '2024-03-07', 'status': 'success'}, {'date': '2024-04-06', 'status': 'success'}, {'date': '2024-05-06', 'status': 'success'}]",True,2024-05-06,5.833333333333333,96.43333333333334,0,120,1
U1232,2024-01-23,basic,US,desktop,"[6, 0, 6, 7, 3, 1]","[135.7, 0, 167.6, 85.9, 140.1, 48.1]","[{'date': '2024-01-23', 'status': 'success'}, {'date': '2024-02-22', 'status': 'success'}, {'date': '2024-03-23', 'status': 'success'}, {'date': '2024-04-22', 'status': 'success'}, {'date': '2024-05-22', 'status': 'failed'}, {'date': '2024-06-21', 'status': 'success'}]",False,,3.8333333333333335,96.23333333333333,1,160,0
U1233,2024-01-23,basic,US,desktop,"[4, 6, 2, 3, 7, 7]","[128.4, 151.0, 199.8, 189.7, 75.8, 45.8]","[{'date': '2024-01-23', 'status': 'success'}, {'date': '2024-02-22', 'status': 'failed'}, {'date': '2024-03-23', 'status': 'failed'}, {'date': '2024-04-22', 'status': 'success'}, {'date': '2024-05-22', 'status': 'success'}, {'date': '2024-06-21', 'status': 'success'}]",False,,4.833333333333333,131.74999999999997,2,160,0
U1234,2024-01-04,premium,UK,mobile,"[8, 4, 2, 7, 0, 1]","[155.8, 54.4, 146.2, 45.0, 0, 44.6]","[{'date': '2024-01-04', 'status': 'success'}, {'date': '2024-02-03', 'status': 'success'}, {'date': '2024-03-04', 'status': 'success'}, {'date': '2024-04-03', 'status': 'success'}, {'date': '2024-05-03', 'status': 'success'}, {'date': '2024-06-02', 'status': 'success'}]",False,,3.6666666666666665,74.33333333333333,0,179,0
U1235,2024-01-01,premium,US,desktop,"[8, 7, 4, 6, 7, 8]","[64.3, 102.4, 42.7, 36.2, 114.0, 146.0]","[{'date': '2024-01-01', 'status': 'success'}, {'date': '2024-01-31', 'status': 'success'}, {'date': '2024-03-01', 'status': 'success'}, {'date': '2024-03-31', 'status': 'success'}, {'date': '2024-04-30', 'status': 'success'}, {'date': '2024-05-30', 'status': 'success'}]",False,,6.666666666666667,84.26666666666667,0,182,0
U1236,2024-01-17,basic,IN,TV,"[2, 0, 0, 7, 10, 5]","[31.0, 0, 0, 38.1, 141.4, 160.4]","[{'date': '2024-01-17', 'status': 'success'}, {'date': '2024-02-16', 'status': 'success'}, {'date': '2024-03-17', 'status': 'success'}, {'date': '2024-04-16', 'status': 'failed'}, {'date': '2024-05-16', 'status': 'success'}, {'date': '2024-06-15', 'status': 'success'}]",False,,4.0,61.81666666666666,1,166,0
U1237,2024-01-07,premium,IN,mobile,"[5, 1, 6, 8, 5, 0]","[134.5, 59.8, 152.1, 116.3, 180.6, 0]","[{'date': '2024-01-07', 'status': 'success'}, {'date': '2024-02-06', 'status': 'success'}, {'date': '2024-03-07', 'status': 'success'}, {'date': '2024-04-06', 'status': 'success'}, {'date': '2024-05-06', 'status': 'success'}]",True,2024-05-06,4.166666666666667,107.21666666666665,0,120,1
U1238,2024-01-21,basic,UK,TV,"[2, 6, 7, 6, 6, 10]","[166.4, 116.7, 164.0, 105.8, 190.5, 188.8]","[{'date': '2024-01-21', 'status': 'success'}, {'date': '2024-02-20', 'status': 'success'}, {'date': '2024-03-21', 'status': 'success'}, {'date': '2024-04-20', 'status': 'success'}, {'date': '2024-05-20', 'status': 'success'}, {'date': '2024-06-19', 'status': 'success'}]",False,,6.166666666666667,155.36666666666667,0,162,0
U1239,2024-01-18,free,UK,mobile,"[2, 0, 10, 7, 4, 8]","[90.7, 0, 78.8, 129.3, 172.0, 108.0]","[{'date': '2024-01-18', 'status': 'success'}, {'date': '2024-02-17', 'status': 'success'}, {'date': '2024-03-18', 'status': 'success'}, {'date': '2024-04-17', 'status': 'success'}, {'date': '2024-05-17', 'status': 'success'}, {'date': '2024-06-16', 'status': 'success'}]",False,,5.166666666666667,96.46666666666665,0,165,0
U1240,2024-01-19,basic,UK,mobile,"[8, 7, 4, 3, 8, 0]","[186.4, 158.7, 160.7, 164.7, 67.5, 0]","[{'date': '2024-01-19', 'status': 'success'}, {'date': '2024-02-18', 'status': 'success'}, {'date': '2024-03-19', 'status': 'success'}, {'date': '2024-04-18', 'status': 'failed'}, {'date': '2024-05-18', 'status': 'success'}, {'date': '2024-06-17', 'status': 'success'}]",False,,5.0,123.0,1,164,0
U1241,2024-01-16,basic,US,desktop,"[0, 6, 6, 5, 4, 2]","[0, 40.1, 185.0, 109.4, 116.6, 83.2]","[{'date': '2024-01-16', 'status': 'failed'}, {'date': '2024-02-15', 'status': 'failed'}, {'date': '2024-03-16', 'status': 'success'}, {'date': '2024-04-15', 'status': 'success'}, {'date': '2024-05-15', 'status': 'success'}, {'date': '2024-06-14', 'status': 'failed'}]",False,,3.8333333333333335,89.05000000000001,3,167,0
U1242,2024-01-24,free,IN,TV,"[10, 10, 5, 7, 2, 8]","[61.9, 37.0, 33.5, 111.8, 68.9, 52.8]","[{'date': '2024-01-24', 'status': 'success'}, {'date': '2024-02-23', 'status': 'failed'}, {'date': '2024-03-24', 'status': 'success'}, {'date': '2024-04-23', 'status': 'success'}]",True,2024-04-23,7.0,60.98333333333334,1,90,1
U1243,2024-01-07,premium,US,TV,"[4, 1, 5, 4, 10, 1]","[174.5, 183.8, 131.2, 119.9, 183.1, 193.3]","[{'date': '2024-01-07', 'status': 'success'}, {'date': '2024-02-06', 'status': 'success'}, {'date': '2024-03-07', 'status': 'success'}, {'date': '2024-04-06', 'status': 'success'}, {'date': '2024-05-06', 'status': 'success'}]",True,2024-05-06,4.166666666666667,164.29999999999998,0,120,1
U1244,2024-01-06,premium,IN,desktop,"[10, 4, 4, 7, 0, 9]","[121.9, 104.9, 40.4, 106.0, 0, 113.4]","[{'date': '2024-01-06', 'status': 'success'}, {'date': '2024-02-05', 'status': 'success'}, {'date': '2024-03-06', 'status': 'success'}, {'date': '2024-04-05', 'status': 'success'}, {'date': '2024-05-05', 'status': 'success'}, {'date': '2024-06-04', 'status': 'success'}]",False,,5.666666666666667,81.10000000000001,0,177,0
U1245,2024-01-07,basic,IN,mobile,"[7, 9, 2, 10, 1, 5]","[157.3, 103.3, 188.6, 147.3, 128.7, 184.2]","[{'date': '2024-01-07', 'status': 'success'}, {'date': '2024-02-06', 'status': 'success'}, {'date': '2024-03-07', 'status': 'success'}, {'date': '2024-04-06', 'status': 'success'}, {'date': '2024-05-06', 'status': 'success'}, {'date': '2024-06-05', 'status': 'success'}]",True,2024-06-05,5.666666666666667,151.5666666666667,0,150,1
U1246,2024-01-21,premium,IN,TV,"[1, 6, 3, 10, 3, 5]","[68.1, 176.4, 167.5, 31.3, 48.1, 163.4]","[{'date': '2024-01-21', 'status': 'success'}, {'date': '2024-02-20', 'status': 'success'}, {'date': '2024-03-21', 'status': 'success'}, {'date': '2024-04-20', 'status': 'success'}, {'date': '2024-05-20', 'status': 'success'}, {'date': '2024-06-19', 'status': 'success'}]",True,2024-06-19,4.666666666666667,109.13333333333334,0,150,1
U1247,2024-01-06,basic,UK,mobile,"[2, 9, 9, 5, 7, 9]","[166.7, 194.7, 190.1, 108.3, 128.9, 31.6]","[{'date': '2024-01-06', 'status': 'failed'}, {'date': '2024-02-05', 'status': 'success'}, {'date': '2024-03-06', 'status': 'success'}, {'date': '2024-04-05', 'status': 'failed'}]",True,2024-04-05,6.833333333333333,136.71666666666667,2,90,1
U1248,2024-01-17,free,US,TV,"[8, 9, 3, 9, 4, 4]","[90.9, 49.5, 90.0, 31.8, 65.8, 178.2]","[{'date': '2024-01-17', 'status': 'success'}, {'date': '2024-02-16', 'status': 'success'}, {'date': '2024-03-17', 'status': 'success'}, {'date': '2024-04-16', 'status': 'success'}, {'date': '2024-05-16', 'status': 'success'}]",True,2024-05-16,6.166666666666667,84.36666666666666,0,120,1
U1249,2024-01-16,basic,IN,desktop,"[1, 3, 3, 1, 7, 9]","[140.3, 90.7, 113.1, 69.3, 82.9, 192.1]","[{'date': '2024-01-16', 'status': 'success'}, {'date': '2024-02-15', 'status': 'success'}, {'date': '2024-03-16', 'status': 'failed'}, {'date': '2024-04-15', 'status': 'success'}, {'date': '2024-05-15', 'status': 'success'}, {'date': '2024-06-14', 'status': 'success'}]",False,,4.0,114.73333333333335,1,167,0
U1250,2024-01-02,basic,UK,mobile,"[7, 2, 6, 10, 1, 5]","[66.7, 185.8, 56.4, 34.2, 170.2, 197.6]","[{'date': '2024-01-02', 'status': 'success'}, {'date': '2024-02-01', 'status': 'success'}, {'date': '2024-03-02', 'status': 'success'}, {'date': '2024-04-01', 'status': 'success'}, {'date': '2024-05-01', 'status': 'success'}, {'date': '2024-05-31', 'status': 'success'}]",False,,5.166666666666667,118.48333333333333,0,181,0
U1251,2024-01-11,basic,US,TV,"[9, 3, 10, 8, 5, 7]","[96.0, 63.7, 50.4, 122.5, 193.6, 131.8]","[{'date': '2024-01-11', 'status': 'success'}, {'date': '2024-02-10', 'status': 'success'}, {'date': '2024-03-11', 'status': 'success'}, {'date': '2024-04-10', 'status': 'success'}, {'date': '2024-05-10', 'status': 'success'}, {'date': '2024-06-09', 'status': 'success'}]",False,,7.0,109.66666666666667,0,172,0
U1252,2024-01-20,premium,US,TV,"[10, 0, 9, 1, 7, 4]","[104.6, 0, 53.7, 175.7, 55.5, 157.3]","[{'date': '2024-01-20', 'status': 'success'}, {'date': '2024-02-19', 'status': 'success'}, {'date': '2024-03-20', 'status': 'success'}, {'date': '2024-04-19', 'status': 'success'}, {'date': '2024-05-19', 'status': 'success'}, {'date': '2024-06-18', 'status': 'success'}]",False,,5.166666666666667,91.13333333333333,0,163,0
U1253,2024-01-12,free,UK,TV,"[4, 5, 5, 4, 1, 9]","[148.1, 177.0, 171.8, 34.6, 87.9, 40.2]","[{'date': '2024-01-12', 'status': 'success'}, {'date': '2024-02-11', 'status': 'success'}, {'date': '2024-03-12', 'status': 'success'}, {'date': '2024-04-11', 'status': 'success'}, {'date': '2024-05-11', 'status': 'success'}, {'date': '2024-06-10', 'status': 'success'}]",False,,4.666666666666667,109.93333333333334,0,171,0
U1254,2024-01-25,premium,IN,mobile,"[3, 3, 3, 6, 1, 2]","[154.5, 68.0, 96.2, 180.5, 132.9, 78.9]","[{'date': '2024-01-25', 'status': 'success'}, {'date': '2024-02-24', 'status': 'success'}, {'date': '2024-03-25', 'status': 'success'}, {'date': '2024-04-24', 'status': 'success'}, {'date': '2024-05-24', 'status': 'success'}, {'date': '2024-06-23', 'status': 'success'}]",False,,3.0,118.5,0,158,0
U1255,2024-01-24,free,IN,mobile,"[8, 5, 3, 8, 8, 1]","[92.6, 155.0, 83.2, 119.5, 178.6, 146.3]","[{'date': '2024-01-24', 'status': 'success'}, {'date': '2024-02-23', 'status': 'success'}, {'date': '2024-03-24', 'status': 'success'}, {'date': '2024-04-23', 'status': 'success'}, {'date': '2024-05-23', 'status': 'failed'}, {'date': '2024-06-22', 'status': 'success'}]",False,,5.5,129.20000000000002,1,159,0
U1256,2024-01-31,free,US,desktop,"[4, 5, 9, 5, 2, 5]","[57.2, 179.8, 42.2, 147.9, 155.9, 112.7]","[{'date': '2024-01-31', 'status': 'success'}, {'date': '2024-03-01', 'status': 'success'}, {'date': '2024-03-31', 'status': 'success'}, {'date': '2024-04-30', 'status': 'failed'}, {'date': '2024-05-30', 'status': 'success'}, {'date': '2024-06-29', 'status': 'success'}]",False,,5.0,115.95,1,152,0
U1257,2024-01-27,premium,US,desktop,"[8, 5, 8, 5, 1, 4]","[122.7, 72.6, 101.7, 161.4, 100.7, 48.4]","[{'date': '2024-01-27', 'status': 'success'}, {'date': '2024-02-26', 'status': 'success'}, {'date': '2024-03-27', 'status': 'success'}, {'date': '2024-04-26', 'status': 'success'}, {'date': '2024-05-26', 'status': 'success'}, {'date': '2024-06-25', 'status': 'success'}]",False,,5.166666666666667,101.25,0,156,0
U1258,2024-01-26,free,US,mobile,"[4, 7, 5, 3, 2, 4]","[77.7, 122.7, 172.0, 146.0, 116.4, 60.6]","[{'date': '2024-01-26', 'status': 'success'}, {'date': '2024-02-25', 'status': 'failed'}, {'date': '2024-03-26', 'status': 'success'}, {'date': '2024-04-25', 'status': 'success'}, {'date': '2024-05-25', 'status': 'success'}, {'date': '2024-06-24', 'status': 'success'}]",False,,4.166666666666667,115.89999999999999,1,157,0
U1259,2024-01-01,basic,US,TV,"[4, 10, 8, 10, 7, 3]","[102.4, 142.2, 37.2, 49.8, 168.3, 162.6]","[{'date': '2024-01-01', 'status': 'success'}, {'date': '2024-01-31', 'status': 'failed'}, {'date': '2024-03-01', 'status': 'success'}, {'date': '2024-03-31', 'status': 'success'}, {'date': '2024-04-30', 'status': 'success'}, {'date': '2024-05-30', 'status': 'failed'}]",False,,7.0,110.41666666666667,2,182,0
U1260,2024-01-18,premium,US,TV,"[2, 2, 0, 9, 6, 2]","[39.2, 181.1, 0, 142.0, 68.9, 83.8]","[{'date': '2024-01-18', 'status': 'success'}, {'date': '2024-02-17', 'status': 'success'}, {'date': '2024-03-18', 'status': 'success'}, {'date': '2024-04-17', 'status': 'success'}, {'date': '2024-05-17', 'status': 'success'}, {'date': '2024-06-16', 'status': 'success'}]",True,2024-06-16,3.5,85.83333333333333,0,150,1
U1261,2024-01-25,free,IN,TV,"[9, 8, 10, 0, 8, 10]","[100.3, 108.5, 120.4, 0, 105.4, 99.4]","[{'date': '2024-01-25', 'status': 'success'}, {'date': '2024-02-24', 'status': 'success'}, {'date': '2024-03-25', 'status': 'failed'}, {'date': '2024-04-24', 'status': 'success'}, {'date': '2024-05-24', 'status': 'success'}, {'date': '2024-06-23', 'status': 'success'}]",False,,7.5,89.0,1,158,0
U1262,2024-01-28,free,UK,desktop,"[2, 6, 2, 6, 9, 2]","[35.8, 128.0, 128.0, 145.8, 161.7, 53.8]","[{'date': '2024-01-28', 'status': 'success'}, {'date': '2024-02-27', 'status': 'success'}, {'date': '2024-03-28', 'status': 'success'}, {'date': '2024-04-27', 'status': 'failed'}, {'date': '2024-05-27', 'status': 'failed'}, {'date': '2024-06-26', 'status': 'failed'}]",False,,4.5,108.84999999999998,3,155,0
U1263,2024-01-29,premium,UK,mobile,"[1, 6, 7, 8, 0, 4]","[84.0, 169.9, 182.4, 185.4, 0, 163.0]","[{'date': '2024-01-29', 'status': 'success'}, {'date': '2024-02-28', 'status': 'success'}, {'date': '2024-03-29', 'status': 'success'}, {'date': '2024-04-28', 'status': 'success'}, {'date': '2024-05-28', 'status': 'success'}, {'date': '2024-06-27', 'status': 'success'}]",False,,4.333333333333333,130.78333333333333,0,154,0
U1264,2024-01-09,free,US,mobile,"[8, 8, 4, 4, 10, 0]","[182.9, 83.2, 96.7, 72.9, 129.5, 0]","[{'date': '2024-01-09', 'status': 'failed'}, {'date': '2024-02-08', 'status': 'failed'}, {'date': '2024-03-09', 'status': 'success'}, {'date': '2024-04-08', 'status': 'success'}]",True,2024-04-08,5.666666666666667,94.2,2,90,1
U1265,2024-01-01,basic,UK,TV,"[6, 2, 0, 6, 1, 0]","[84.2, 171.8, 0, 193.3, 111.1, 0]","[{'date': '2024-01-01', 'status': 'success'}, {'date': '2024-01-31', 'status': 'success'}, {'date': '2024-03-01', 'status': 'success'}, {'date': '2024-03-31', 'status': 'success'}, {'date': '2024-04-30', 'status': 'failed'}, {'date': '2024-05-30', 'status': 'success'}]",False,,2.5,93.39999999999999,1,182,0
U1266,2024-01-18,premium,IN,mobile,"[5, 10, 10, 1, 9, 7]","[113.1, 95.5, 160.5, 55.7, 143.3, 171.0]","[{'date': '2024-01-18', 'status': 'success'}, {'date': '2024-02-17', 'status': 'success'}, {'date': '2024-03-18', 'status': 'success'}, {'date': '2024-04-17', 'status': 'success'}, {'date': '2024-05-17', 'status': 'success'}, {'date': '2024-06-16', 'status': 'success'}]",False,,7.0,123.18333333333334,0,165,0
U1267,2024-01-15,premium,UK,desktop,"[5, 3, 2, 5, 0, 0]","[188.0, 31.2, 121.3, 143.2, 0, 0]","[{'date': '2024-01-15', 'status': 'success'}, {'date': '2024-02-14', 'status': 'success'}, {'date': '2024-03-15', 'status': 'success'}, {'date': '2024-04-14', 'status': 'success'}, {'date': '2024-05-14', 'status': 'success'}, {'date': '2024-06-13', 'status': 'success'}]",True,2024-06-13,2.5,80.61666666666666,0,150,1
U1268,2024-01-19,free,UK,TV,"[5, 3, 6, 8, 5, 9]","[81.7, 95.2, 80.3, 93.8, 50.7, 130.2]","[{'date': '2024-01-19', 'status': 'success'}, {'date': '2024-02-18', 'status': 'success'}, {'date': '2024-03-19', 'status': 'failed'}, {'date': '2024-04-18', 'status': 'failed'}, {'date': '2024-05-18', 'status': 'failed'}, {'date': '2024-06-17', 'status': 'success'}]",False,,6.0,88.64999999999999,3,164,0
U1269,2024-01-10,basic,US,TV,"[3, 1, 6, 0, 0, 0]","[174.5, 36.0, 89.9, 0, 0, 0]","[{'date': '2024-01-10', 'status': 'success'}, {'date': '2024-02-09', 'status': 'success'}, {'date': '2024-03-10', 'status': 'success'}, {'date': '2024-04-09', 'status': 'success'}, {'date': '2024-05-09', 'status': 'success'}, {'date': '2024-06-08', 'status': 'success'}]",False,,1.6666666666666667,50.06666666666666,0,173,0
U1270,2024-01-28,premium,IN,desktop,"[5, 10, 0, 7, 2, 0]","[55.2, 186.5, 0, 195.6, 141.2, 0]","[{'date': '2024-01-28', 'status': 'success'}, {'date': '2024-02-27', 'status': 'success'}, {'date': '2024-03-28', 'status': 'success'}, {'date': '2024-04-27', 'status': 'success'}, {'date': '2024-05-27', 'status': 'success'}, {'date': '2024-06-26', 'status': 'success'}]",False,,4.0,96.41666666666667,0,155,0
U1271,2024-01-23,free,US,TV,"[7, 0, 8, 1, 6, 5]","[126.8, 0, 144.1, 104.1, 149.4, 103.2]","[{'date': '2024-01-23', 'status': 'failed'}, {'date': '2024-02-22', 'status': 'success'}, {'date': '2024-03-23', 'status': 'success'}, {'date': '2024-04-22', 'status': 'success'}, {'date': '2024-05-22', 'status': 'failed'}, {'date': '2024-06-21', 'status': 'failed'}]",False,,4.5,104.60000000000001,3,160,0
U1272,2024-01-17,basic,IN,desktop,"[4, 4, 9, 10, 5, 3]","[59.1, 43.4, 114.2, 119.4, 198.3, 145.5]","[{'date': '2024-01-17', 'status': 'success'}, {'date': '2024-02-16', 'status': 'success'}, {'date': '2024-03-17', 'status': 'success'}, {'date': '2024-04-16', 'status': 'success'}, {'date': '2024-05-16', 'status': 'success'}]",True,2024-05-16,5.833333333333333,113.31666666666668,0,120,1
U1273,2024-01-15,premium,US,mobile,"[10, 3, 10, 8, 0, 9]","[154.9, 91.9, 185.2, 199.2, 0, 37.1]","[{'date': '2024-01-15', 'status': 'success'}, {'date': '2024-02-14', 'status': 'success'}, {'date': '2024-03-15', 'status': 'success'}, {'date': '2024-04-14', 'status': 'success'}, {'date': '2024-05-14', 'status': 'success'}, {'date': '2024-06-13', 'status': 'success'}]",False,,6.666666666666667,111.38333333333334,0,168,0
U1274,2024-01-06,free,IN,mobile,"[5, 4, 6, 2, 9, 3]","[69.1, 141.6, 70.9, 78.8, 166.5, 37.7]","[{'date': '2024-01-06', 'status': 'success'}, {'date': '2024-02-05', 'status': 'success'}, {'date': '2024-03-06', 'status': 'success'}, {'date': '2024-04-05', 'status': 'success'}]",True,2024-04-05,4.833333333333333,94.10000000000002,0,90,1
U1275,2024-01-18,basic,IN,desktop,"[10, 6, 2, 6, 4, 7]","[62.1, 105.9, 87.3, 88.3, 81.2, 77.2]","[{'date': '2024-01-18', 'status': 'success'}, {'date': '2024-02-17', 'status': 'failed'}, {'date': '2024-03-18', 'status': 'success'}, {'date': '2024-04-17', 'status': 'failed'}, {'date': '2024-05-17', 'status': 'success'}]",True,2024-05-17,5.833333333333333,83.66666666666667,2,120,1
U1276,2024-01-04,basic,IN,TV,"[10, 10, 0, 3, 7, 8]","[182.9, 170.1, 0, 167.1, 190.2, 188.0]","[{'date': '2024-01-04', 'status': 'failed'}, {'date': '2024-02-03', 'status': 'success'}, {'date': '2024-03-04', 'status': 'success'}, {'date': '2024-04-03', 'status': 'failed'}, {'date': '2024-05-03', 'status': 'success'}, {'date': '2024-06-02', 'status': 'success'}]",False,,6.333333333333333,149.71666666666667,2,179,0
U1277,2024-01-19,free,US,mobile,"[0, 9, 9, 1, 2, 1]","[0, 177.5, 78.6, 46.4, 143.0, 111.2]","[{'date': '2024-01-19', 'status': 'success'}, {'date': '2024-02-18', 'status': 'success'}, {'date': '2024-03-19', 'status': 'success'}, {'date': '2024-04-18', 'status': 'success'}, {'date': '2024-05-18', 'status': 'failed'}, {'date': '2024-06-17', 'status': 'success'}]",False,,3.6666666666666665,92.78333333333335,1,164,0
U1278,2024-01-20,basic,UK,desktop,"[0, 4, 0, 10, 1, 4]","[0, 168.0, 0, 43.5, 87.1, 61.6]","[{'date': '2024-01-20', 'status': 'success'}, {'date': '2024-02-19', 'status': 'success'}, {'date': '2024-03-20', 'status': 'failed'}, {'date': '2024-04-19', 'status': 'failed'}, {'date': '2024-05-19', 'status': 'success'}, {'date': '2024-06-18', 'status': 'success'}]",False,,3.1666666666666665,60.03333333333334,2,163,0
U1279,2024-01-03,premium,UK,desktop,"[10, 8, 6, 3, 6, 0]","[47.9, 45.5, 184.8, 125.4, 131.7, 0]","[{'date': '2024-01-03', 'status': 'success'}, {'date': '2024-02-02', 'status': 'success'}, {'date': '2024-03-03', 'status': 'success'}, {'date': '2024-04-02', 'status': 'success'}, {'date': '2024-05-02', 'status': 'success'}, {'date': '2024-06-01', 'status': 'success'}]",False,,5.5,89.21666666666665,0,180,0
U1280,2024-01-30,premium,UK,TV,"[5, 6, 8, 10, 10, 6]","[100.1, 163.4, 58.7, 118.6, 80.6, 117.4]","[{'date': '2024-01-30', 'status': 'success'}, {'date': '2024-02-29', 'status': 'success'}, {'date': '2024-03-30', 'status': 'success'}, {'date': '2024-04-29', 'status': 'success'}, {'date': '2024-05-29', 'status': 'success'}, {'date': '2024-06-28', 'status': 'success'}]",False,,7.5,106.46666666666665,0,153,0
U1281,2024-01-02,free,UK,TV,"[3, 5, 4, 5, 3, 6]","[119.2, 188.7, 66.0, 166.3, 182.6, 90.0]","[{'date': '2024-01-02', 'status': 'success'}, {'date': '2024-02-01', 'status': 'failed'}, {'date': '2024-03-02', 'status': 'success'}, {'date': '2024-04-01', 'status': 'success'}, {'date': '2024-05-01', 'status': 'success'}, {'date': '2024-05-31', 'status': 'success'}]",False,,4.333333333333333,135.46666666666667,1,181,0
U1282,2024-01-01,free,IN,TV,"[8, 8, 10, 7, 0, 10]","[101.1, 75.5, 90.1, 102.1, 0, 60.0]","[{'date': '2024-01-01', 'status': 'success'}, {'date': '2024-01-31', 'status': 'success'}, {'date': '2024-03-01', 'status': 'failed'}, {'date': '2024-03-31', 'status': 'success'}, {'date': '2024-04-30', 'status': 'success'}, {'date': '2024-05-30', 'status': 'success'}]",False,,7.166666666666667,71.46666666666665,1,182,0
